,review_id,user_id,business_id,stars,useful,funny,cool,text,date
619836,FS_NdHyWvmq6aHWxY6sBLw,wOiPAXjgkqNOnmtJ6M-GIg,LwVhbEy_SHse2G_P2JXMyg,5.0,0,0,0,Amazing service and hospitality! Yvonne the General Manager was awesome! Very personable and friendly. We had a great experience!! Definitely coming back.,2021-07-17 02:30:10
5558524,Qby6a3iEDfaSUtLXk3C4wA,vOXk82fCfDXKPq2HJ1LsUQ,pVwMHUYFMuwmRe6M--ZzwA,5.0,0,0,0,"I have gone to The Cake Bake 4 times since I have moved to Indy and each time I have been blown away. I will say right away that a reservation is pretty much mandatory if you want to get in at a normal time and in a timely fashion. The first time I went there was a 4 hour wait but luckily there was some space at the bar! I've had a reservation every other time. I've tried something different each time I've gone. I've gotten their 12 layer sandwich, their crab cakes, and their chicken velvet soup. All so good. Now the important part, the cake! I have always enjoyed their cake. The slices are huge and I usually take half home to finish the next day. They have seasonal cakes in addition to their regulars and they have fantastic presentation and are delicious. The restaurant itself is also gorgeous and a fun place to take people who are visiting from out of town!!",2021-12-07 02:34:30
2158476,UgAfGjwXcZpiYjTe_o18tw,t_PtbiOtO7pHTeQ7oqYuIg,hbVRXgHMVzJhHUS6sJdL9Q,1.0,2,1,1,"My family continually orders from Jade Garden and I have no idea why. Maybe because it's the only Chinese restaurant near us that delivers. The fried rice is on the mushier side always too salty. The crab rangoon has such a strange texture that is over-sweetened. The orange chicken is like gelatinous mush. It's all too salty and each beef entree tastes the same. My biggest complaint is how greasy every thing is.  The white rice is sticky and moist, however, which I enjoy. The last time we ordered it took an hour and half. I'd be happy to never eat from here again.",2013-10-28 04:04:16
3716883,UVybfjq0X6hdElwkPv1lLw,TnpQRI0nr4kR5L3Y_UKrPA,tz5rytGzU6DsZpHUxTRhUw,1.0,1,0,0,The service here is TERRIBLE. The bartender yelled at several customers. She is the reason I will never return.,2017-05-06 05:41:11
482564,V0V5MZTDgoItoFrChsg1uQ,a4CfuZAp2hwdgc6OkcpUog,NDHgJsy-4Lb6WhERPXPs0A,5.0,0,0,0,I was pretty bummed when Little Jimmy's closed so I excitedly came by to check Alena's out. The dessert is so fresh and the service was excellent. I asked about nuts due to my allergy and the woman at the front called the owner to double check. Very happy with this restaurant!,2019-05-26 18:08:21
889629,xzVCZKYAlO2OYWLTT3QAhg,DxDHi9GErQFeBEeb6XsSDw,2yHl6wl1iFa_Jo_SZcmSuw,4.0,0,0,0,"Santa Barbara as a whole is beautiful- with it's Spanish architecture, red roofs, and a perfect balance of old world charm and modern shops. Mission Santa Barbara is set in a picturesque environment - beautiful houses all along the streets leading up to it and then the surreal background of mountains & palm trees.
As a mission is it pretty well preserved (especially given how old it is!) . The grounds/courtyard & garden are beautiful and the church/sanctuary is absolutely gorgeous. 

I've been to a few missions & I never get tired of them!  This isn't a place I'd frequent (more of a 'do it once' kinda thing)- but it's definitely must-see if you're in town!",2011-09-08 16:54:42
5785213,bKS_v-HjK7-XyAObyIU7lw,S2R1D2Igo9RVx3DfS6nwbg,LoHhKrZyN53vwQ4BM80k7A,2.0,0,1,0,"I really like Big Lots but this one wasn't one to love.

I walked into the store and started to look at things.  A staffer looked directly at me and said nothing, making it seem she was either too good or I was unimportant.  It was likely apparent that I was unfamiliar with the store, but it didn't seem to matter.

Like all Big Lots, they have some good products, and they specialise in bringing international food items, and they should be commended for that.

Unfortunately, they have to care to win the crowds.

If you go, be sure to sign up for the savings card and remember to use it.",2012-07-28 03:53:35
6466699,xpQVgL0cVl6A6M3ysd_8iQ,3LNdlijyfwmKyf_KD1MAZg,5x_BXJRcg4kP5drFGSmACQ,5.0,0,0,0,"Best spot to get tint. The reputation is true this place is just the best! Amazing quality work, friendly staff, quick service. Got 15% tint on my Audi today and it looks bad ass. Thanks a lot boys",2018-07-03 21:52:52
6353863,Hq85F1gxTOdkYIue14M-7A,HeArkGebtJmaKDpxukQ0sA,ytynqOUb3hjKeJfRj5Tshw,3.0,1,0,0,"I worked in the Terminal for a little while so I have a non-glossy view of this consortium of businesses. For anyone confused, this is nothing like a farmers market. There are a few meat places and an occasional veggie stand but it's mostly a bunch of tourist traps. 

Most of the restaurants are sub-par and have a large markup because tourists flock here. That doesn't go to say there aren't a few great eats here. I would definitely recommend Sang-Kee, DiNiCs and Pearls. You can't really go wrong with anything on those menus.

A big plus to the market is the Amish side toward Arch Street. Bailer's Doughnuts will put you into a sugary food coma and the wait at the Dutch Eating Place is well worth the wait (Don't miss out on the apple dumplings). 

Just a note. If you are new to the city and are looking to save a little cash while eating fresh produce, go to Iovines. This is still a family run business, the produce is usually great quality and the prices are great. Usually lower than big grocery stores. You can regularly find berries for $.99 a container on special in the front.

There are definitely some great spots at the terminal but overall it's for tourists and the shops are generally more expensive than the equivalents anywhere else.",2015-06-22 15:52:02
2597233,bZN3tXpjBp7jY9y7Qw234Q,T4mNCSs9PFoZWAsSS3iUBA,_sJJWbW9hACKCR5fIhbqcg,5.0,0,0,0,"Always see amazing reviews and lines out the door for this place and decided to try it out the other morning. Service was wonderful, in and out super quick. Food was amazing, you get tons of it. Will definitely return",2021-04-20 17:13:52
5405535,He1gcOOuvJ6bSZXI5-2xMA,xX4M--YSnqemGqMR2OXUbw,dtrMxbA4VdK3zHfnN45EtA,1.0,6,1,1,"Our middle school aged child spent a little over 4 weeks at Willow Springs 7 months ago. It has taken our child and family a long time to process and recover from the experiences there. We wanted to write an honest but not overly raw review to help prospective patients and families understand what they might experience. My husband and I read all the reviews we could find before placing our child there. There were no glowing reviews and we tried to take the negative ones with a grain of salt. We needed a residential treatment center within driving distance that was covered by insurance and able to help our child with serious mental health needs. The main goal was to get stabilization from medication, something we had not been able to do with outpatient or acute inpatient treatment. After a little more than 4 weeks, our child was worse off in terms of stability and we made the decision to remove him from Willow Springs.

Aside from one wonderful therapist named Heather, friendly cafeteria staff, and a few compassionate techs on the boys' hall, the staff was awful. Our concerns began with the admissions woman who over exaggerated the programs and lied when assuring us a few minor concerns with our child's physical health would be addressed. The nursing staff got his medication wrong multiple times and failed to administer antibiotics after a physician prescribed them. I had to call multiple times to get things on track. The psychiatrist called him the wrong first name the entire stay and did not listen to our concerns regarding medication. We did not get his medication stabilized until we brought him home, weaned him off the medications prescribed at Willow Springs, and worked with an outpatient doctor. During a family visit, a nurse interrupted to address a behavior concern between our child and another patient. It set our child into a rage, demonstrating the nurse's lack of professionalism and ruining the few hours we had with our child for the week. When typical therapy was not working, Heather asked for help from her supervisor. This woman told us she did not believe in the existence of the DSM outlined and mulitple doctor agreed upon diagnosis for our son. She wanted his therapist to try some occupational therapist style exercises that were not applicable to his needs. Her comments about his diagnosis not being a real thing and her lack of strategies to help our child were the final determinant in our decision to remove him from the facility.

Our child was the youngest in the boys' hall and a very unfortunate result of being around older, tougher boys was a lot of taunting, stress, fighting, and exposure to yet more negative behaviors. The anxiety and fear created in the boys' hall is detrimental to patients and staff. The nearly brand new shoes he wore to the facility were ""lost"" during his stay and we were not reimbursed as promised. Most of the mail we sent to him was never received by him and we are still receiving some returned mail 7 months after his stay.

It is awful to need a level of help for your child that you cannot access easily, affordably, and with confidence. My heart goes out to families struggling with mental illness.",2019-03-30 22:18:22
3886911,LUq9W1CjoypJv0YfXKCA-Q,fhDuVkKT2Kjmz8rt_7eaQA,3C19fxKusGSmK_mLRJxDRA,5.0,0,0,0,I really enjoyed working with Rocky and Charles. They are a first class act. Rocky even met me at the granite places on a Saturday morning to educate me on picking out the material for my counter. This is my second project with Artistic. They are top notch from start to finish! I also got a discount on my sinks through them at Fergusen. The workmanship and installation was shear perfection as well. I highly recommend them.,2019-04-13 20:26:23
3316769,DTdeArePm69vBbT0hQePow,SuXu6_TD2Rp3nCY-4ZOMOw,on8IOJvb1mkHx_eXiMnV1w,5.0,0,0,0,The best cigars in Ybor and the service is always friendly. This is the best place to have a cigar on 7th and people watch.,2017-11-08 00:45:52
2131032,Fga4uRaWgA995Kpw59crHg,p-dYUGospf9j1lNc-NU0Ow,R4RkWNCQrNknd2Ed_qqKyA,2.0,1,0,0,"My very first experience. I dined there because my co worker highly recommended this place. We were greeted immediately when we walked into the establishment. There were so many options to order from. I asked for assistance in choosing my order. As I glanced around the prepared food, I noticed that all the protein (chicken, beef, pork) were all dry, which means it's been sitting in the pans for a while. I looked around behind the workers to see if they were in the process of cooking more fresh and new meat. Unfortunately they were not. My lunch time is limited to a time constraint. So I just ordered the chicken ranch BLT quesadilla. The flavors from the ranch dressing enhanced and covered up my dried out chicken. The texture of dried out rough chicken is unbearable and could not be tolerated. For a chain restaurant like Moe's, I expected the food to be replaced very often to ensure the freshness of their food. I would most definitely like to try out their food again only if they provide freshly made food.",2017-04-19 12:48:25
